CNP0487276.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0479101.1 | O=CCCN[C@H](C(=O)[O-])C(=O)O | C6
CNP0378097.2 | COC(=O)C(CCSC)NC=O | C5
CNP0471884.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0445624.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0217418.3 | C[C@@H](NC(=O)OC(C)(C)C)C(=O)O | C6
CNP0598164.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0378097.4 | COC(=O)[C@H](CCSC)NC=O | C5
CNP0527610.1 | CN[C@H](C(=O)[O-])C(=O)O | C6
CNP0378097.3 | COC(=O)[C@H](CCSC)NC=O | C5
CNP0456748.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0464529.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0521470.1 | CN[C@@H](C(=O)O)C(=O)O | C6
CNP0459291.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0451202.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0587911.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0437127.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0447514.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0479785.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0478045.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0252747.5 | CCOC(=O)CNC=O | C5
CNP0576179.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0441176.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0337627.1 | C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CN=C(N)N2)NC(=O)C([C@@H](O)[C@@H]2CN=C(N)N2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O | C5
CNP0173276.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0474407.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0441563.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0437705.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0252747.4 | CCOC(=O)CNC=O | C5
CNP0466462.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0570868.1 | CN[C@H](C(=O)[O-])C(=O)O | C6
CNP0443213.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0599889.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0453880.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0473998.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0217418.1 | C[C@@H](NC(=O)OC(C)(C)C)C(=O)O | C6
CNP0558144.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0465317.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0606341.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0454748.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0217418.5 | C[C@@H](NC(=O)OC(C)(C)C)C(=O)O | C6
CNP0039533.1 | CN[C@H](C(=O)O)C(=O)O | C6
CNP0462570.1 | O=CCCN[C@@H](C(=O)O)C(=O)O | C6
CNP0232870.1 | CCCCCCCCCCCCCCCCCOC(=O)CC[C@@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)O)C(=O)OCCCCCCCCCCCCCCCCC | C3
CNP0550772.2 | CN1CCC[C@H]1C(N)=O | C6
CNP0074299.1 | CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC | C3
CNP0125555.1 | C[C@H](N)C(N)=O | C2
CNP0540128.1 | CCC[C@@H]1C[C@@H](C(N)=O)N(CC)C1 | C6
CNP0229769.1 | CN1CCC[C@@H]1C(N)=O | C6
CNP0160182.7 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0194140.2 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0561509.1 | O=CN[C@@H](CO)C(=O)N[C@H](CCCN(O)C=O)C(=O)NCCC(=O)N[C@@H]1CCCN(O)C1=O | C2
CNP0229769.3 | CN1CCC[C@@H]1C(N)=O | C6
CNP0160182.8 | CCC[C@H]1C[C@H](C(N)=O)N(C)C1 | C6
CNP0577970.1 | CC(=O)N[C@@H](CSC(S)=NC(C(=O)O)C(C)SC[C@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0411425.1 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0320623.2 | CN1CCC[C@@H]1C(N)=O | C6
CNP0562610.2 | CCC[C@@H]1C[C@H](C(N)=O)N(C)C1 | C5
CNP0562610.4 | CCC[C@@H]1C[C@H](C(N)=O)N(C)C1 | C5
CNP0214242.1 | CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)O | C6
CNP0283859.1 | CN1CCC[C@@H]1C(N)=O | C6
CNP0584803.0 | O=C(O)CCC(NC(=O)C(CCC(=O)O)OP(=O)(O)O)C(=O)NC(CC(=O)O)C(=O)O | C5
CNP0074329.1 | CC(=O)N[C@@H](CSC(=S)NC(CC(C)SC[C@H](NC(C)=O)C(=O)O)C(=O)O)C(=O)O | C2
CNP0534412.1 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0119944.0 | CC1N(C=O)C(C(=O)O)CC12C(=O)Nc1ccccc12 | C3
CNP0119944.0 | CC1N(C=O)C(C(=O)O)CC12C(=O)Nc1ccccc12 | C4
CNP0229769.4 | CN1CCC[C@@H]1C(N)=O | C6
CNP0040502.1 | C[C@H](N)C(=O)O | C2
CNP0297137.1 | CN1CCC[C@H]1C(N)=O | C6
CNP0342143.2 | CCCCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0573143.1 | C/C=C(/N=C(S)SCC(NC(C)=O)C(=O)O)C(=O)O | C2
CNP0060924.4 | O=C(N[C@H](Cc1ccccc1)C(=O)O)OCc1ccccc1 | C6
CNP0519772.1 | C[C@@H]1NC(=O)C[C@@H](C(=O)O)N1C=O | C3
CNP0519772.1 | C[C@@H]1NC(=O)C[C@@H](C(=O)O)N1C=O | C4
CNP0210174.2 | NC(=O)[C@H]1CCCN1 | C6
CNP0540128.3 | CCC[C@@H]1C[C@@H](C(N)=O)N(CC)C1 | C6
CNP0214242.3 | CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)O | C6
CNP0085550.1 | N[C@@H](CCS)C(=O)O | C5
CNP0352758.1 | CO[C@@H]1C(=O)O[C@H](C)[C@@H](C)/C=C(/C)C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c[nH]c3ccccc23)C(=O)NC1c1ccc(O)c(Cl)c1 | C5
CNP0582804.2 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0535468.1 | CN1CCC[C@H]1C(N)=O | C6
CNP0222678.1 | C[C@H](N)C(N)=O | C2
CNP0308037.2 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0331172.4 | CC(=O)N[C@H](CSC(=S)N[C@@H](C(=O)O)[C@@H](C)SC[C@@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0599320.1 | CN1CCC[C@@H]1C(N)=O | C6
CNP0143559.5 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0143559.5 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0160182.4 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0122588.2 | CCN([C@@H](Cc1ccccc1)C(=O)O)C=O | C3
CNP0122588.2 | CCN([C@@H](Cc1ccccc1)C(=O)O)C=O | C4
CNP0255120.0 | NC(Cc1c[nH]cn1)C(=O)O | C2
CNP0022105.2 | CC(O)C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)O)C(N)=O | C3
CNP0562610.1 | CCC[C@@H]1C[C@H](C(N)=O)N(C)C1 | C5
CNP0171520.2 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0201690.0 | COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C(C)=O | C3
CNP0210174.3 | NC(=O)[C@@H]1CCCN1 | C6
CNP0171520.3 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0444883.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)O)C(=O)O | C3
CNP0540779.1 | CCCCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0559986.1 | C/C=C(/N=C(S)SCC(NC(C)=O)C(=O)O)C(=O)O | C2
CNP0171520.1 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0446983.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)O)C(=O)O | C3
CNP0380704.1 | CC(C)(C)OC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O | C6
CNP0229769.2 | CN1CCCC1C(N)=O | C6
CNP0194140.3 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0331172.1 | CC(=O)N[C@@H](CSC(=S)NC(C(=O)O)C(C)SC[C@H](NC(C)=O)C(=O)O)C(=O)O | C4
CNP0308037.7 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0308037.10 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0266126.5 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0175066.1 | N[C@@H](Cc1ccc(O)cc1)C(=O)O | C2
CNP0268646.1 | CC(=O)N[C@@H](CSC(=S)N[C@@H](C(=O)O)[C@H](C)SC[C@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0266126.4 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0160182.12 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0520243.0 | CCCC1CC(C(N)=O)N(CC)C1 | C6
CNP0268646.3 | CC(=O)N[C@H](CSC(=S)N[C@@H](C(=O)O)[C@@H](C)SC[C@@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0054739.4 | CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)O | C6
CNP0543263.2 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0534412.2 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0581162.1 | C[C@@H](N)C(N)=O | C2
CNP0516337.1 | CCCNC(=O)c1csc(-c2csc(C(O)C(O)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c3nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)[nH]c(=N)c3C)[C@@H](O)c3cnc[nH]3)[C@@H](C)O)n2)n1 | C3
CNP0143559.2 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0143559.2 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0143559.1 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0143559.1 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0194140.1 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0189675.2 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0155236.1 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0266693.1 | C[C@H](N)C(=O)O | C2
CNP0115892.1 | CCN[C@@H](Cc1ccccc1)C(=O)O | C3
CNP0160182.13 | CCC[C@H]1C[C@H](C(N)=O)N(C)C1 | C6
CNP0073752.1 | CN1CCC[C@@H]1C(N)=O | C6
CNP0550772.1 | CN1CCC[C@H]1C(N)=O | C6
CNP0180474.1 | CC(=O)N[C@@H](CO)C(N)=O | C3
CNP0578012.1 | O=C(O)C1=CC(=CC=[N+]2c3cc(O)c(O)cc3C[C@H]2C(=O)O)CC(C(=O)O)N1 | C5
CNP0590626.1 | C[C@H]1SC(=S)N[C@@H]1C(=O)O | C2
CNP0189675.1 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0312143.1 | C[C@H](N)C(=O)O | C2
CNP0384973.1 | N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O | C5
CNP0544795.1 | CC(=O)NC(CSC(S)=NC(C(=O)O)C(C)SCC(NC(C)=O)C(=O)O)C(=O)O | C4
CNP0060924.1 | O=C(N[C@H](Cc1ccccc1)C(=O)O)OCc1ccccc1 | C6
CNP0065691.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)O)C(=O)O | C3
CNP0481216.1 | CN1CCC[C@H]1C(N)=O | C6
CNP0495423.1 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0261578.0 | CC(C)CC(NP(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O | C5
CNP0562610.3 | CCC[C@@H]1C[C@H](C(N)=O)N(C)C1 | C5
CNP0308037.9 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0352761.1 | CO[C@@H]1C(=O)O[C@H](C)[C@@H](C)/C=C(/C)C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Cl)[nH]c3ccccc23)C(=O)NC1c1ccc(O)c(Cl)c1 | C5
CNP0102508.1 | CC1SC(=S)NC1C(=O)O | C2
CNP0074637.1 | CC(C)[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=S)Nc1ccc(O)cc1)C(=O)O | C2
CNP0596687.1 | C[C@H]1SC(=S)N[C@@H]1C(=O)O | C2
CNP0123301.0 | CC1C(=O)Nc2ccccc2C(=O)CCN1C=O | C3
CNP0123301.0 | CC1C(=O)Nc2ccccc2C(=O)CCN1C=O | C4
CNP0022105.1 | CC(O)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)O)C(N)=O | C3
CNP0308037.8 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0469443.2 | CC(=O)N[C@H](CSC1=N[C@@H](C(=O)O)[C@H](C)S1)C(=O)O | C2
CNP0206699.1 | CC[C@@H]1CCN[C@H](C(N)=O)C1 | C6
CNP0074299.2 | CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC | C3
CNP0574716.1 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0160182.9 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0588655.1 | CC(=O)N[C@@H](CSC(S)=NC(C(=O)O)C(C)SC[C@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0340677.1 | NCC(=O)O | C2
CNP0340677.1 | NCC(=O)O | C5
CNP0331172.3 | CC(=O)N[C@@H](CSC(=S)N[C@@H](C(=O)O)[C@H](C)SC[C@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0580945.1 | C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0060924.2 | O=C(N[C@H](Cc1ccccc1)C(=O)O)OCc1ccccc1 | C6
CNP0122588.1 | CCN([C@@H](Cc1ccccc1)C(=O)O)C=O | C3
CNP0122588.1 | CCN([C@@H](Cc1ccccc1)C(=O)O)C=O | C4
CNP0331172.2 | CC(=O)N[C@@H](CSC(=S)N[C@H](C(=O)O)[C@@H](C)SC[C@@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0054739.2 | CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)O | C6
CNP0430033.1 | CC(=O)N[C@H](CSC1=N[C@@H](C(=O)O)[C@@H](C)S1)C(=O)O | C2
CNP0297137.4 | CN1CCC[C@H]1C(N)=O | C6
CNP0554666.1 | CC=CC(=O)OCCCCCCCC(=O)NC1C(=O)NC2=CSSC21 | C6
CNP0342143.3 | CCCCCC1CN[C@H](C(N)=O)C1 | C6
CNP0582804.3 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0211468.0 | CC(NC(C)C(=O)O)C(N)=O | C4
CNP0206699.3 | CC[C@@H]1CCN[C@H](C(N)=O)C1 | C6
CNP0322474.1 | C[C@H](O)C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)OCc1ccccc1)C(N)=O | C3
CNP0214242.5 | CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)O | C6
CNP0268646.2 | CC(=O)N[C@H](CSC(=S)N[C@H](C(=O)O)[C@@H](C)SC[C@@H](NC(C)=O)C(=O)O)C(=O)O | C2
CNP0554666.2 | C\C=C/C(=O)OCCCCCCCC(=O)NC1C(=O)NC2=CSSC21 | C6
CNP0494448.1 | C[C@@H](N)C(N)=O | C2
CNP0060924.3 | O=C(N[C@H](Cc1ccccc1)C(=O)O)OCc1ccccc1 | C6
CNP0340677.2 | NCC(=O)O | C2
CNP0340677.2 | NCC(=O)O | C5
CNP0074338.1 | CCCCOC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](C)O | C3
CNP0411425.2 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0469443.1 | CC(=O)N[C@H](CSC1=N[C@@H](C(=O)O)[C@@H](C)S1)C(=O)O | C2
CNP0160182.3 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0297137.2 | CN1CCC[C@H]1C(N)=O | C6
CNP0308037.4 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0160182.2 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0501307.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)O)C(N)=O | C3
CNP0221925.2 | N[C@H](CSC(=O)Nc1ccccc1)C(=O)O | C6
CNP0411425.5 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0521653.1 | C[C@@H](N)C(N)=O | C2
CNP0466155.0 | COC1=C(NC(CO)C(=O)O)CC(O)(CO)CC1=NCC(=O)O | C4
CNP0583644.1 | CN1CCC[C@@H]1C(N)=O | C6
CNP0199280.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O | C3
CNP0203418.2 | CC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0308037.3 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0308037.5 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0290872.2 | C[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C(=O)O)N1C=O | C3
CNP0290872.2 | C[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C(=O)O)N1C=O | C4
CNP0582804.4 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0582804.1 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0411425.4 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0373626.0 | CNC(Cc1c[nH]c2ccccc12)C(=O)O | C5
CNP0344551.1 | NC(=O)CCCCCNC(=O)CCC(NC(=O)c1ccc(NCc2cnc3[nH]c(N)nc(=O)c3n2)cc1)C(=O)O | C6
CNP0355246.0 | COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C | C3
CNP0308037.6 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0073727.1 | CC1SC(=S)NC1C(=O)O | C2
CNP0348507.1 | C[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(N)=O)C(=O)N[C@H](C)C(=O)O)C(N)=O | C3
CNP0297137.3 | CN1CCC[C@H]1C(N)=O | C6
CNP0206699.4 | CC[C@@H]1CCN[C@H](C(N)=O)C1 | C6
CNP0029654.1 | C[C@H](N)C(=O)O | C2
CNP0069155.0 | CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)O)C(N)=O | C3
CNP0430033.2 | CC(=O)N[C@H](CSC1=N[C@@H](C(=O)O)[C@H](C)S1)C(=O)O | C2
CNP0160182.15 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0371860.1 | C[C@@H](NC(=O)OCc1ccccc1)C(=O)O | C2
CNP0371860.1 | C[C@@H](NC(=O)OCc1ccccc1)C(=O)O | C3
CNP0371860.1 | C[C@@H](NC(=O)OCc1ccccc1)C(=O)O | C4
CNP0371860.1 | C[C@@H](NC(=O)OCc1ccccc1)C(=O)O | C6
CNP0495281.1 | C/C=C(\NC(=S)SC[C@@H](NC(C)=O)C(=O)O)C(=O)O | C4
CNP0488972.1 | CNC(=O)C(CO)NC(=O)C(NC(=O)[C@@H]1CC2CN(CN2)C[C@@H](NC(=O)[C@H](CO)NC(=O)C[C@H](NC(=O)C(C)Cc2ccccc2)[C@@H](O)/C=C(C)/C=C/c2ccccc2)/C(O)=N/[C@@H](CCON)/C(O)=N/[C@@H]([C@@H](O)CON)/C(O)=N/C(C(C)c2ccc(Br)cc2)/C(O)=N/C[C@@H](O)/C(O)=N/[C@H](C(=O)O)CCC/C(O)=N\1)[C@H](C)O | C5
CNP0203418.5 | CC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0160182.14 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0054739.3 | CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)O | C6
CNP0203418.1 | CC[C@@H]1C[C@H](C(N)=O)N(C)C1 | C6
CNP0599953.0 | O=C(O)CCC(OP(=O)(O)O)C(=O)NC(CC(=O)O)C(=O)O | C5
CNP0266126.1 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0160182.11 | CCC[C@@H]1C[C@H](C(N)=O)N(C)C1 | C6
CNP0482714.1 | CC(=O)NC(CSC(S)=NC(C(=O)O)C(C)SCC(NC(C)=O)C(=O)O)C(=O)O | C4
CNP0203418.3 | CC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0411425.3 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0266126.2 | CC(C)(C)OC(=O)NCC(=O)O | C6
CNP0588186.1 | C/C=C(\NC(=S)SC[C@@H](NC(C)=O)C(=O)O)C(=O)O | C4
CNP0576113.1 | O=CN[C@@H](CO)C(=O)N[C@H](CCCN(O)C=O)C(=O)NCCC(=O)N[C@@H]1CCCN(O)C1=O | C2
CNP0320623.1 | CN1CCC[C@H]1C(N)=O | C6
CNP0214242.2 | CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)O | C6
CNP0540982.1 | COC1=C(NC(CO)C(=O)O)C[C@@](O)(CO)CC1=N | C4
CNP0214242.6 | CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)O | C6
CNP0282138.2 | NC(=O)[C@H]1CCCN1 | C6
CNP0210174.1 | NC(=O)[C@@H]1CCCN1 | C6
CNP0325289.1 | NCC(=O)O | C2
CNP0203418.4 | CC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0143559.4 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0143559.4 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0194140.4 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0536895.1 | CCCNC(=O)c1csc(-c2csc(C(O)C(O)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c3nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)[nH]c(=N)c3C)[C@@H](O)c3cnc[nH]3)[C@@H](C)O)n2)n1 | C3
CNP0378269.1 | CCN([C@@H](Cc1ccccc1)C(=O)OC)C=O | C3
CNP0378269.1 | CCN([C@@H](Cc1ccccc1)C(=O)OC)C=O | C4
CNP0160182.10 | CCC[C@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0539644.1 | CC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0183894.1 | CC(C)[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0540128.2 | CCC[C@@H]1C[C@@H](C(N)=O)N(CC)C1 | C6
CNP0137308.0 | CN1CCCC1C(N)=O | C6
CNP0214242.4 | CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)O | C6
CNP0054739.1 | CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)O | C6
CNP0183894.2 | CC(C)[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O | C3
CNP0161672.1 | N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O | C4
CNP0282138.1 | NC(=O)[C@H]1CCCN1 | C6
CNP0189675.3 | CCC[C@H]1CN[C@H](C(N)=O)C1 | C6
CNP0545148.1 | O=C(O)C1=CC(=CC=[N+]2c3cc([O-])c(O)cc3C[C@H]2C(=O)O)C[C@@H](C(=O)O)N1 | C5
CNP0282138.3 | NC(=O)[C@@H]1CCCN1 | C6
CNP0526601.1 | NC(=O)C(O)C[C@H](N)C(=O)O | C5
CNP0140948.1 | C[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(N)=O)C(=O)N[C@H](C)C(=O)O)C(N)=O | C3
CNP0543263.1 | CCC[C@H]1C[C@H](C(N)=O)N(C)C1 | C6
CNP0143559.3 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0143559.3 | CC(C)(C)OC(=O)N[C@H](CSSC[C@@H](NC(=O)OC(C)(C)C)C(=O)O)C(=O)O | C6
CNP0521653.2 | C[C@H](N)C(N)=O | C2
CNP0543263.3 | CCC[C@@H]1C[C@@H](C(N)=O)N(C)C1 | C6
CNP0483575.1 | COC1=C(NCC(=O)O)C[C@@](O)(CO)CC1=NC(CO)C(=O)O | C4
